id_aluno;ano;nome;genero;idade;ano_nascimento;ano_ingresso;anos_na_pm;instituicao;escola;turma;fase;fase_ideal;defasagem;defasado;nivel_defasagem;inde;pedra;IAA;IEG;IPS;IPP;IDA;IPV;IAN;nota_mat;nota_por;nota_ing;qtd_avaliadores;rank_geral;rank_fase;rank_turma;atingiu_pv;indicado_bolsa;defasagem_original;ano_ingresso_declarado;ingresso_inconsistente;n_anos_observados
RA-1049;2023;Aluno-1049;M;10,0;2013,0;2023;0;Pública;;1H;1,0;2,0;-1,0;True;Moderada (1);7,443366667;Ametista;10,0;7,7;7,52;8,125;6,3;7,943333333;5,0;5,5;7,0;;3,0;;;;;;-1;2023;False;2
RA-1049;2024;Aluno-1049;M;11,0;2013,0;2023;1;Pública;EE João Ortiz Rodrigues;1J;1,0;2,0;-1,0;True;Moderada (1);6,821885606;Ágata;9,502;8,03030303;7,51;7,65625;4,5;6,745;5,0;4,0;5,0;;4,0;;;;;;-1;2023;False;2
RA-105;2022;Aluno-105;M;17,0;2005,0;2016;6;Privada - Parceira;;A;4,0;7,0;-3,0;True;Severa (3+);6,846;Ágata;7,9;8,2;5,6;;6,7;7,417;2,5;7,2;6,2;6,8;4,0;542;47;10;False;False;-3;2016;False;1
RA-1050;2023;Aluno-1050;M;11,0;2012,0;2023;0;Pública;;1H;1,0;2,0;-1,0;True;Moderada (1);7,764366667;Ametista;9,0;9,2;6,27;8,125;7,2;8,223333333;5,0;6,2;8,2;;3,0;;;;;;-1;2023;False;1
RA-1051;2023;Aluno-1051;F;9,0;2014,0;2023;0;Pública;;1H;1,0;1,0;0,0;False;Adequado;8,534866667;Topázio;8,5;8,9;6,27;8,75;8,4;8,613333333;10,0;7,0;9,8;;3,0;;;;;;0;2023;False;1
RA-1052;2023;Aluno-1052;M;9,0;2014,0;2023;0;Pública;;1H;1,0;1,0;0,0;False;Adequado;6,960333333;Ágata;0,0;9,0;7,52;7,916666667;5,3;7,833333333;10,0;5,0;5,5;;3,0;;;;;;0;2023;False;2
RA-1052;2024;Aluno-1052;M;10,0;2014,0;2023;1;Pública;EM Maria Ignez Concelles Irma Ines;1J;1,0;2,0;-1,0;True;Moderada (1);7,744032575800001;Ametista;5,834;9,128787879;6,26;8,59375;8,25;8,4975;5,0;8,5;8,0;;4,0;;;;;;-1;2023;False;2
RA-1053;2023;Aluno-1053;M;9,0;2014,0;2023;0;Pública;;1J;1,0;1,0;0,0;False;Adequado;7,776166667;Ametista;0,0;9,1;6,27;8,958333333;8,6;8,616666667;10,0;7,8;9,3;;3,0;;;;;;0;2023;False;1
RA-1054;2023;Aluno-1054;M;12,0;2010,0;2023;0;Pública;;1J;1,0;3,0;-2,0;True;Alta (2);7,459533333;Ametista;8,5;8,6;7,52;7,5;6,6;7,836666667;5,0;5,0;8,2;;3,0;;;;;;-2;2023;False;2
RA-1054;2024;Aluno-1054;M;13,0;2010,0;2023;1;Pública;EE Leonice de Aquino Oliveira;2G;2,0;3,0;-1,0;True;Moderada (1);6,985788509300001;Ágata;9,502;7,3291925465;7,51;7,1875;6,25;6,75;5,0;6,0;6,5;;4,0;;;;;;-1;2023;False;2
RA-1055;2023;Aluno-1055;M;11,0;2012,0;2023;0;Pública;;1J;1,0;2,0;-1,0;True;Moderada (1);5,9765;Quartzo;0,0;7,2;7,52;7,291666667;5,5;7,276666667;5,0;6,0;5,0;;3,0;;;;;;-1;2023;False;2
RA-1055;2024;Aluno-1055;M;12,0;2012,0;2023;1;Pública;EE Loris Nassif Mattar Profa;1J;1,0;3,0;-2,0;True;Alta (2);6,403040909100001;Ágata;10,002;5,7954545455;7,51;7,1875;5,5;5,87;5,0;4,0;7,0;;4,0;;;;;;-2;2023;False;2
RA-1056;2023;Aluno-1056;M;9,0;2014,0;2023;0;Pública;;1K;1,0;1,0;0,0;False;Adequado;8,551741667;Topázio;8,5;9,6;7,52;7,96875;8,1;8,113333333;10,0;7,8;8,3;;3,0;;;;;;0;2023;False;2
RA-1056;2024;Aluno-1056;M;10,0;2014,0;2023;1;Pública;EM Amanda Consuelo da Cunha;1L;1,0;2,0;-1,0;True;Moderada (1);8,192009523800001;Topázio;8,502;9,2857142855;7,51;9,166666667;8,25;8,335;5,0;8,5;8,0;;2,0;;;;;;-1;2023;False;2
RA-1057;2023;Aluno-1057;F;9,0;2014,0;2023;0;Pública;;1L;1,0;1,0;0,0;False;Adequado;8,4827;Topázio;10,0;10,0;7,52;8,125;6,3;8,34;10,0;6,5;6,0;;3,0;;;;;;0;2023;False;2
RA-1057;2024;Aluno-1057;F;10,0;2014,0;2023;1;Pública;EE Helio Luiz Dobrochinski Prof;1L;1,0;2,0;-1,0;True;Moderada (1);8,2352;Topázio;10,002;10,0;6,26;8,75;8,0;8,17;5,0;8,0;8,0;;2,0;;;;;;-1;2023;False;2
RA-1058;2023;Aluno-1058;F;9,0;2014,0;2023;0;Pública;;1L;1,0;1,0;0,0;False;Adequado;7,356533333;Ametista;10,0;8,7;3,14;7,083333333;5,4;7,62;10,0;4,0;6,7;;3,0;;;;;;0;2023;False;2
RA-1058;2024;Aluno-1058;F;10,0;2014,0;2023;1;Pública;EE Helio Luiz Dobrochinski Prof;1K;1,0;2,0;-1,0;True;Moderada (1);7,703347619;Ametista;9,168;8,095238095;6,88;8,125;7,75;8,085;5,0;7,5;8,0;;2,0;;;;;;-1;2023;False;2
RA-1059;2023;Aluno-1059;M;10,0;2013,0;2023;0;Pública;;1M;1,0;2,0;-1,0;True;Moderada (1);7,763741667;Ametista;10,0;9,8;2,52;7,96875;7,6;8,673333333;5,0;6,2;9,0;;3,0;;;;;;-1;2023;False;2
RA-1059;2024;Aluno-1059;M;11,0;2013,0;2023;1;Pública;EE Helio Luiz Dobrochinski Prof;2M;2,0;2,0;0,0;False;Adequado;8,678450000000002;Topázio;8,002;10,0;6,26;9,0625;7,5;9,23;10,0;7,5;7,5;;3,0;;;;;;0;2023;False;2
RA-106;2022;Aluno-106;F;15,0;2007,0;2016;6;Privada - Parceira;;A;4,0;5,0;-1,0;True;Moderada (1);7,973;Ametista;9,2;8,0;9,4;;7,4;8,375;5,0;7,8;7,2;7,2;4,0;148;13;5;True;False;-1;2016;True;3
RA-106;2023;Aluno-106;F;15,0;2007,0;2016;7;Privada - Apadrinhamento;;5A;5,0;5,0;0,0;False;Adequado;7,769658333;Ametista;7,9;9,1;5,0;7,03125;7,3;7,5075;10,0;6,7;6,8;8,3;4,0;;;;;;0;2016;True;3
RA-106;2024;Aluno-106;F;16,0;2007,0;2016;8;Privada - Apadrinhamento;Colégio Arco Íris Evolução;6A;6,0;6,0;0,0;False;Adequado;7,721664285733334;Ametista;9,168;8,761904762;5,635;7,8125;5,666666666666667;7,872;10,0;7,0;3,5;6,5;5,0;;;;;;0;2021;True;3
RA-1060;2023;Aluno-1060;M;10,0;2012,0;2023;0;Pública;;1M;1,0;2,0;-1,0;True;Moderada (1);7,095741667;Ametista;9,0;8,6;3,14;7,96875;5,7;8,673333333;5,0;4,3;7,0;;3,0;;;;;;-1;2023;False;2
RA-1060;2024;Aluno-1060;M;12,0;2012,0;2023;1;Pública;EE Donizetti Aparecido Leite Professor;2M;2,0;2,0;0,0;False;Adequado;6,448416666600001;Ágata;9,585;6,0;6,26;7,8125;3,25;6,163333333;10,0;3,5;3,0;;3,0;;;;;;0;2023;False;2
RA-1061;2023;Aluno-1061;M;10,0;2013,0;2023;0;Pública;;1M;1,0;2,0;-1,0;True;Moderada (1);8,196533333;Topázio;9,5;9,7;3,14;8,75;9,3;8,836666667;5,0;8,8;9,7;;3,0;;;;;;-1;2023;False;2
RA-1061;2024;Aluno-1061;M;11,0;2013,0;2023;1;Pública;EE Helio Luiz Dobrochinski Prof;2M;2,0;2,0;0,0;False;Adequado;8,76595;Topázio;8,502;10,0;6,26;8,4375;8,5;8,73;10,0;7,0;10,0;;3,0;;;;;;0;2023;False;2
RA-1062;2023;Aluno-1062;M;9,0;2014,0;2023;0;Pública;;1M;1,0;1,0;0,0;False;Adequado;7,448841667;Ametista;7,4;7,7;3,77;8,59375;6,2;8,503333333;10,0;4,8;7,5;;3,0;;;;;;0;2023;False;2
RA-1062;2024;Aluno-1062;M;10,0;2014,0;2023;1;Pública;EM Alfredo Schunk;1L;1,0;2,0;-1,0;True;Moderada (1);7,6147238096;Ametista;8,002;9,047619048;5,63;8,75;7,25;8,085;5,0;6,5;8,0;;2,0;;;;;;-1;2023;False;2
RA-1063;2023;Aluno-1063;M;11,0;2012,0;2023;0;Privada - Apadrinhamento;;1N;1,0;2,0;-1,0;True;Moderada (1);7,490825;Ametista;9,5;9,5;7,52;6,40625;5,9;7,89;5,0;4,7;7,0;;3,0;;;;;;-1;2023;False;2
RA-1063;2024;Aluno-1063;M;12,0;2012,0;2023;1;Pública;EE Donizetti Aparecido Leite Professor;2N;2,0;3,0;-1,0;True;Moderada (1);7,279250000000001;Ametista;5,25;9,75;7,51;7,8125;7,75;6,11;5,0;9,0;6,5;;3,0;;;;;;-1;2023;False;2
RA-1064;2023;Aluno-1064;M;10,0;2013,0;2023;0;Pública;;1N;1,0;2,0;-1,0;True;Moderada (1);8,4777;Topázio;8,5;9,8;7,52;9,375;8,6;8,84;5,0;8,3;8,8;;3,0;;;;;;-1;2023;False;2
RA-1064;2024;Aluno-1064;M;11,0;2013,0;2023;1;Pública;EE Helio Luiz Dobrochinski Prof;2N;2,0;2,0;0,0;False;Adequado;8,9802350877;Topázio;9,502;9,7368421055;7,51;8,75;8,5;8,783333333;10,0;8,0;9,0;;3,0;;;;;;0;2023;False;2
RA-1065;2023;Aluno-1065;F;10,0;2013,0;2023;0;Pública;;1N;1,0;2,0;-1,0;True;Moderada (1);8,03395;Topázio;8,5;9,6;7,52;8,4375;7,0;8,84;5,0;7,7;6,3;;3,0;;;;;;-1;2023;False;2
RA-1065;2024;Aluno-1065;F;11,0;2013,0;2023;1;Pública;EE Helio Luiz Dobrochinski Prof;2N;2,0;2,0;0,0;False;Adequado;8,8634934783;Topázio;9,502;8,8152173915;6,26;9,0625;9,25;8,84;10,0;9,0;9,5;;3,0;;;;;;0;2023;False;2
RA-1066;2023;Aluno-1066;F;10,0;2013,0;2023;0;Pública;;1N;1,0;2,0;-1,0;True;Moderada (1);7,262616667;Ametista;8,5;6,6;7,52;8,4375;6,2;8,783333333;5,0;4,2;8,2;;3,0;;;;;;-1;2023;False;2
RA-1066;2024;Aluno-1066;F;11,0;2013,0;2023;1;Pública;EM Cecilia Cristina de Oliveira Rodrigues;2L;2,0;2,0;0,0;False;Adequado;7,9326223603;Ametista;9,502;8,3954451345;6,26;7,5;7,25;7,386666667;10,0;7,0;7,5;;3,0;;;;;;0;2023;False;2
RA-1067;2023;Aluno-1067;M;10,0;2013,0;2023;0;Pública;;1N;1,0;2,0;-1,0;True;Moderada (1);6,541458333;Ágata;0,0;7,9;7,52;8,28125;5,4;9,006666667;5,0;4,5;6,3;;3,0;;;;;;-1;2023;False;2
RA-1067;2024;Aluno-1067;M;11,0;2013,0;2023;1;Pública;EM Cecilia Cristina de Oliveira Rodrigues;1K;1,0;2,0;-1,0;True;Moderada (1);7,840033333300001;Ametista;10,002;8,333333332999999;7,51;8,541666667;6,75;8,59;5,0;6,5;7,0;;2,0;;;;;;-1;2023;False;2
RA-1068;2023;Aluno-1068;M;10,0;2013,0;2023;0;Pública;;1P;1,0;2,0;-1,0;True;Moderada (1);8,472533333;Topázio;8,5;9,3;6,89;9,166666667;9,0;9,283333333;5,0;8,3;9,7;;3,0;;;;;;-1;2023;False;2
RA-1068;2024;Aluno-1068;M;11,0;2013,0;2023;1;Pública;EE Maria André Schunck Dona;2R;2,0;2,0;0,0;False;Adequado;9,0150030303;Topázio;9,502;9,068181818;7,51;8,541666667;9,5;8,73;10,0;9,0;10,0;;3,0;;;;;;0;2023;False;2
RA-1069;2023;Aluno-1069;M;11,0;2012,0;2023;0;Pública;;1P;1,0;2,0;-1,0;True;Moderada (1);7,590033333;Ametista;9,0;7,8;7,52;8,125;7,1;8,226666667;5,0;7,5;6,7;;3,0;;;;;;-1;2023;False;2
RA-1069;2024;Aluno-1069;M;12,0;2012,0;2023;1;Pública;EE Maria André Schunck Dona;2K;2,0;2,0;0,0;False;Adequado;7,678917391300001;Ametista;9,002;7,0760869565;7,51;8,125;6,25;7,75;10,0;7,0;5,5;;4,0;;;;;;0;2023;False;2
RA-107;2022;Aluno-107;F;15,0;2007,0;2018;4;Pública;;A;4,0;5,0;-1,0;True;Moderada (1);6,258;Ágata;7,5;6,4;7,5;;4,6;6,5;5,0;3,3;4,3;6,0;4,0;693;63;12;False;True;-1;2018;True;3
RA-107;2023;Aluno-107;F;15,0;2007,0;2018;5;Pública;;5C;5,0;5,0;0,0;False;Adequado;6,845208333;Ágata;0,0;8,5;5,0;7,34375;7,0;7,5875;10,0;6,0;5,2;9,7;4,0;;;;;;0;2018;True;3
RA-107;2024;Aluno-107;F;16,0;2007,0;2018;6;Pública;EE Mario Francisco de Amorim;5D;5,0;6,0;-1,0;True;Moderada (1);6,676130827066667;Ágata;7,5;7,9949874686666655;7,51;7,5;4,666666666666667;6,964;5,0;0,0;4,5;9,5;5,0;;;;;;-1;2021;True;3
RA-1070;2023;Aluno-1070;M;11,0;2012,0;2023;0;Pública;;1P;1,0;2,0;-1,0;True;Moderada (1);6,939033333;Ágata;9,0;7,8;3,14;7,708333333;5,8;8,67;5,0;5,3;6,3;;3,0;;;;;;-1;2023;False;2
RA-1070;2024;Aluno-1070;M;12,0;2012,0;2023;1;Pública;EE Donizetti Aparecido Leite Professor;1P;1,0;2,0;-1,0;True;Moderada (1);6,287171861500001;Ágata;9,002;9,3073593075;5,635;6,875;2,25;6,6225;5,0;4,5;0,0;;4,0;;;;;;-1;2023;False;2
RA-1071;2023;Aluno-1071;M;11,0;2012,0;2023;0;Pública;;1R;1,0;2,0;-1,0;True;Moderada (1);6,414033333;Ágata;9,0;8,6;7,52;5,625;3,5;6,396666667;5,0;1,7;5,3;;3,0;;;;;;-1;2023;False;2
RA-1071;2024;Aluno-1071;M;12,0;2012,0;2023;1;Pública;EE Maria André Schunck Dona;2R;2,0;3,0;-1,0;True;Moderada (1);4,8048623378;Quartzo;8,002;4,188311688500001;7,51;4,166666667;4,5;2,996666667;5,0;4,0;5,0;;3,0;;;;;;-1;2023;False;2
RA-1072;2023;Aluno-1072;M;11,0;2011,0;2023;0;Pública;;2A;2,0;2,0;0,0;False;Adequado;8,0152;Topázio;9,0;8,6;5,0;8,125;6,7;8,7125;10,0;5,2;8,2;;3,0;;;;;;0;2023;False;2
RA-1072;2024;Aluno-1072;M;12,0;2011,0;2023;1;Pública;EE Leonice de Aquino Oliveira;3B;3,0;3,0;0,0;False;Adequado;7,8153856754;Ametista;8,751;5,627886710333333;8,755;7,96875;8,166666666666666;7,545;10,0;8,0;7,0;9,5;4,0;;;;;;0;2023;False;2
RA-1073;2023;Aluno-1073;F;12,0;2011,0;2022;1;Pública;;2A;2,0;3,0;-1,0;True;Moderada (1);6,384333333;Ágata;0,0;8,8;2,52;8,333333333;6,2;9,045;5,0;4,8;7,5;;3,0;;;;;;-1;2023;True;2
RA-1073;2024;Aluno-1073;F;13,0;2011,0;2022;2;Pública;EE Mario Francisco de Amorim;3A;3,0;3,0;0,0;False;Adequado;7,0859945773333335;Ametista;9,168;6,370972886666667;7,5;6,875;6,5;5,7875;10,0;6,5;5,0;8,0;4,0;;;;;;0;2022;True;2
RA-1074;2023;Aluno-1074;F;12,0;2010,0;2023;0;Pública;;2A;2,0;3,0;-1,0;True;Moderada (1);6,195833333;Ágata;0,0;9,8;2,52;7,083333333;6,0;7,8775;5,0;8,0;4,0;;3,0;;;;;;-1;2023;False;1
RA-1075;2023;Aluno-1075;F;12,0;2010,0;2023;0;Pública;;2A;2,0;3,0;-1,0;True;Moderada (1);6,591333333;Ágata;0,0;9,6;5,0;7,708333333;5,5;9,0025;5,0;5,0;6,0;;3,0;;;;;;-1;2023;False;2
RA-1075;2024;Aluno-1075;F;13,0;2010,0;2023;1;Pública;EE Leonice de Aquino Oliveira;2A;2,0;3,0;-1,0;True;Moderada (1);6,8100812324;Ágata;7,5;8,5154061625;3,755;7,708333333;6,0;7,553333333;5,0;5,0;7,0;;3,0;;;;;;-1;2023;False;2
RA-1076;2023;Aluno-1076;F;12,0;2011,0;2021;2;Pública;;2A;2,0;3,0;-1,0;True;Moderada (1);7,901033333;Ametista;9,0;9,7;2,52;8,333333333;8,5;8,8775;5,0;9,0;8,0;;3,0;;;;;;-1;2023;True;2
RA-1076;2024;Aluno-1076;F;13,0;2011,0;2021;3;Pública;EE Mario Francisco de Amorim;3A;3,0;3,0;0,0;False;Adequado;7,479598365200001;Ametista;8,334;7,777033492666668;8,125;7,03125;6,333333333333333;6,5425;10,0;5,5;6,5;7,0;4,0;;;;;;0;2021;True;2
RA-1077;2023;Aluno-1077;M;11,0;2012,0;2023;0;Pública;;2B;2,0;2,0;0,0;False;Adequado;7,2115;Ametista;0,0;9,7;2,52;8,75;7,3;8,4225;10,0;6,8;7,8;;3,0;;;;;;0;2023;False;2
RA-1077;2024;Aluno-1077;M;12,0;2012,0;2023;1;Pública;EE Alexandre Rodrigues Nogueira;3D;3,0;3,0;0,0;False;Adequado;5,543865740733334;Quartzo;0,0;7,703703703666666;6,885;6,40625;2,0;6,37;10,0;0,0;6,0;0,0;4,0;;;;;;0;2023;False;2
RA-1078;2023;Aluno-1078;M;14,0;2009,0;2023;0;Pública;;2B;2,0;4,0;-2,0;True;Alta (2);6,472333333;Ágata;5,3;6,8;2,52;8,958333333;6,4;8,2975;5,0;4,3;8,5;;3,0;;;;;;-2;2023;False;1
RA-1079;2023;Aluno-1079;M;12,0;2010,0;2023;0;Pública;;2B;2,0;3,0;-1,0;True;Moderada (1);6,916533333;Ágata;9,0;8,1;2,52;7,083333333;7,6;7,13;5,0;7,3;7,8;;3,0;;;;;;-1;2023;False;2
RA-1079;2024;Aluno-1079;M;13,0;2010,0;2023;1;Pública;EE Alexandre Rodrigues Nogueira;3B;3,0;3,0;0,0;False;Adequado;5,4253413299333335;Quartzo;7,5;4,516498316333333;2,51;4,21875;6,333333333333333;4,1625;10,0;5,0;7,5;6,5;4,0;;;;;;0;2023;False;2
RA-108;2022;Aluno-108;F;17,0;2005,0;2019;3;Pública;;A;4,0;7,0;-3,0;True;Severa (3+);5,547;Quartzo;4,6;7,7;5,0;;5,0;6,125;2,5;3,0;5,8;6,2;4,0;784;72;15;False;False;-3;2019;False;2
RA-108;2023;Aluno-108;F;17,0;2005,0;2019;4;Concluiu o 3º EM;;5B;5,0;7,0;-2,0;True;Alta (2);4,9308;Quartzo;5,8;7,3;2,52;4,375;2,9;5,59;5,0;2,7;3,2;2,8;4,0;;;;;;-2;2019;False;2
RA-1080;2023;Aluno-1080;M;12,0;2011,0;2023;0;Pública;;2B;2,0;3,0;-1,0;True;Moderada (1);6,571966667;Ágata;7,9;10,0;5,0;8,541666667;1,5;8,13;5,0;0,0;3,0;;3,0;;;;;;-1;2023;False;1
RA-1081;2023;Aluno-1081;F;14,0;2009,0;2023;0;Pública;;2B;2,0;4,0;-2,0;True;Alta (2);7,666033333;Ametista;10,0;10,0;2,52;8,958333333;6,5;8,59;5,0;8,0;5,0;;3,0;;;;;;-2;2023;False;2
RA-1081;2024;Aluno-1081;F;15,0;2009,0;2023;1;Privada - Apadrinhamento;Colégio Arco Íris Evolução;4C;4,0;4,0;0,0;False;Adequado;8,5452952381;Topázio;6,667;9,523809523666666;5,005;9,166666667;8,833333333333334;8,95;10,0;9,5;8,0;9,0;3,0;;;;;;0;2023;False;2
RA-1082;2023;Aluno-1082;F;12,0;2011,0;2023;0;Pública;;2B;2,0;3,0;-1,0;True;Moderada (1);7,1617;Ametista;9,5;9,5;2,52;8,75;5,0;8,4225;5,0;3,5;6,5;;3,0;;;;;;-1;2023;False;2
RA-1082;2024;Aluno-1082;F;13,0;2011,0;2023;1;Pública;EE Leonice de Aquino Oliveira;2A;2,0;3,0;-1,0;True;Moderada (1);6,6114857142;Ágata;7,502;7,5714285715;10,0;7,083333333;3,75;6,943333333;5,0;2,0;5,5;;3,0;;;;;;-1;2023;False;2
RA-1083;2023;Aluno-1083;F;10,0;2013,0;2023;0;Pública;;2B;2,0;2,0;0,0;False;Adequado;8,2345;Topázio;6,8;10,0;5,0;8,75;7,5;8,38;10,0;7,0;8,0;;3,0;;;;;;0;2023;False;1
RA-1084;2023;Aluno-1084;F;11,0;2012,0;2023;0;Pública;;2B;2,0;2,0;0,0;False;Adequado;7,9948;Ametista;8,4;10,0;2,52;8,75;6,8;8,38;10,0;5,0;8,5;;3,0;;;;;;0;2023;False;2
RA-1084;2024;Aluno-1084;F;12,0;2012,0;2023;1;Pública;EE Leonice de Aquino Oliveira;3A;3,0;3,0;0,0;False;Adequado;6,9071109649333335;Ágata;8,751;7,705263158;5,63;7,03125;3,6666666666666665;7,4575;10,0;1,0;6,0;4,0;4,0;;;;;;0;2023;False;2
RA-1085;2023;Aluno-1085;F;12,0;2011,0;2023;0;Pública;;2C;2,0;3,0;-1,0;True;Moderada (1);6,563833333;Ágata;0,0;9,8;2,52;8,958333333;6,7;8,13;5,0;6,0;7,3;;3,0;;;;;;-1;2023;False;1
RA-1086;2023;Aluno-1086;F;12,0;2011,0;2023;0;Pública;;2C;2,0;3,0;-1,0;True;Moderada (1);7,2382;Ametista;8,5;9,4;2,52;8,75;5,7;8,755;5,0;6,0;5,3;;3,0;;;;;;-1;2023;False;1
RA-1087;2023;Aluno-1087;F;12,0;2011,0;2023;0;Pública;;2C;2,0;3,0;-1,0;True;Moderada (1);7,2067;Ametista;10,0;9,5;2,52;8,75;5,4;8,0475;5,0;3,7;7,0;;3,0;;;;;;-1;2023;False;2
RA-1087;2024;Aluno-1087;F;13,0;2011,0;2023;1;Pública;EE Mario Francisco de Amorim;3B;3,0;3,0;0,0;False;Adequado;6,913936532;Ágata;7,917;8,393265993333333;8,755;7,1875;2,6666666666666665;6,58;10,0;2,0;5,0;1,0;4,0;;;;;;0;2023;False;2
RA-1088;2023;Aluno-1088;M;13,0;2010,0;2023;0;Pública;;2C;2,0;3,0;-1,0;True;Moderada (1);7,4717;Ametista;9,5;9,8;2,52;8,75;6,8;7,9225;5,0;6,0;7,5;;3,0;;;;;;-1;2023;False;1
RA-1089;2023;Aluno-1089;F;11,0;2012,0;2023;0;Pública;;2C;2,0;2,0;0,0;False;Adequado;7,9947;Ametista;9,0;9,5;2,52;8,75;7,0;8,3375;10,0;6,0;8,0;;3,0;;;;;;0;2023;False;2
RA-1089;2024;Aluno-1089;F;12,0;2012,0;2023;1;Pública;EE Bairro Boa Vista;3D;3,0;3,0;0,0;False;Adequado;7,6221531746;Ametista;9,168;7,039682539666667;8,13;7,1875;6,833333333333333;6,995;10,0;6,0;6,0;8,5;4,0;;;;;;0;2023;False;2
RA-109;2022;Aluno-109;M;16,0;2006,0;2021;1;Privada - Parceira;;A;4,0;6,0;-2,0;True;Alta (2);8,512;Topázio;8,8;10,0;8,8;;8,4;8,667;5,0;7,8;7,5;9,9;4,0;33;4;2;True;False;-2;2021;False;2
RA-109;2023;Aluno-109;M;17,0;2006,0;2021;2;Privada - Apadrinhamento;;6A;6,0;7,0;-1,0;True;Moderada (1);8,3184;Topázio;8,3;9,9;7,52;8,75;8,3;8,59;5,0;7,0;8,2;9,7;4,0;;;;;;-1;2021;False;2
RA-1090;2023;Aluno-1090;M;13,0;2010,0;2023;0;Pública;;2C;2,0;3,0;-1,0;True;Moderada (1);7,844033333;Ametista;9,0;9,6;2,52;8,958333333;9,0;7,88;5,0;8,7;9,3;;3,0;;;;;;-1;2023;False;2
RA-1090;2024;Aluno-1090;M;14,0;2010,0;2023;1;Pública;EE Alexandre Rodrigues Nogueira;3D;3,0;3,0;0,0;False;Adequado;7,7652831384;Ametista;9,585;7,621832358666666;7,51;7,8125;6,333333333333333;7,4175;10,0;3,5;7,5;8,0;4,0;;;;;;0;2023;False;2
RA-1091;2023;Aluno-1091;M;12,0;2011,0;2023;0;Pública;;2C;2,0;3,0;-1,0;True;Moderada (1);8,032533333;Topázio;8,5;9,0;2,52;8,958333333;9,5;9,1725;5,0;9,3;9,7;;3,0;;;;;;-1;2023;False;1
RA-1092;2023;Aluno-1092;M;12,0;2011,0;2023;0;Pública;;2C;2,0;3,0;-1,0;True;Moderada (1);7,41;Ametista;7,8;9,8;2,52;8,75;6,9;8,2975;5,0;6,0;7,8;;3,0;;;;;;-1;2023;False;1
RA-1093;2023;Aluno-1093;M;11,0;2012,0;2023;0;Pública;;2C;2,0;2,0;0,0;False;Adequado;8,197533333;Topázio;7,0;9,3;2,52;8,958333333;9,2;8,2975;10,0;9,3;9,0;;3,0;;;;;;0;2023;False;2
RA-1093;2024;Aluno-1093;M;12,0;2012,0;2023;1;Pública;EE Mario Francisco de Amorim;3D;3,0;3,0;0,0;False;Adequado;8,5079027778;Topázio;7,5;7,722222222333333;8,13;8,90625;8,666666666666666;8,8825;10,0;8,5;8,0;9,5;4,0;;;;;;0;2023;False;2
RA-1094;2023;Aluno-1094;F;11,0;2011,0;2023;0;Pública;;2C;2,0;2,0;0,0;False;Adequado;8,1779;Topázio;7,8;9,5;2,52;8,75;8,5;8,3375;10,0;7,8;9,2;;3,0;;;;;;0;2023;False;2
RA-1094;2024;Aluno-1094;F;12,0;2011,0;2023;1;Pública;EE Leonice de Aquino Oliveira;3D;3,0;3,0;0,0;False;Adequado;8,0164785714;Topázio;9,168;9,523809523666666;2,51;8,4375;7,333333333333333;8,1675;10,0;6,0;7,5;8,5;4,0;;;;;;0;2023;False;2
RA-1095;2023;Aluno-1095;M;13,0;2010,0;2023;0;Pública;;2C;2,0;3,0;-1,0;True;Moderada (1);6,238;Ágata;0,0;9,8;2,52;8,75;5,3;8,005;5,0;5,8;4,7;;3,0;;;;;;-1;2023;False;2
RA-1095;2024;Aluno-1095;M;14,0;2010,0;2023;1;Pública;EE Mario Francisco de Amorim;3D;3,0;3,0;0,0;False;Adequado;6,108547514666667;Ágata;7,5;7,84502924;7,51;5,46875;2,333333333333333;5,125;10,0;3,0;2,0;2,0;4,0;;;;;;0;2023;False;2
RA-1096;2023;Aluno-1096;F;10,0;2012,0;2023;0;Pública;;2D;2,0;2,0;0,0;False;Adequado;8,615533333;Topázio;9,5;9,9;2,52;8,958333333;9,6;8,0875;10,0;9,5;9,7;;3,0;;;;;;0;2023;False;2
RA-1096;2024;Aluno-1096;F;11,0;2012,0;2023;1;Pública;EE Leonice de Aquino Oliveira;3B;3,0;2,0;1,0;False;Adiantado;9,189883333333334;Topázio;9,168;9,866666666666667;8,755;9,0625;8,5;9,09;10,0;8,5;7,0;10,0;4,0;;;;;;1;2023;False;2
RA-1097;2023;Aluno-1097;M;14,0;2009,0;2023;0;Pública;;2D;2,0;4,0;-2,0;True;Alta (2);6,9547;Ágata;9,5;8,6;5,0;8,125;5,4;6,96;5,0;4,3;6,5;;3,0;;;;;;-2;2023;False;2
RA-1097;2024;Aluno-1097;M;15,0;2009,0;2023;1;Pública;EE Paschoal Carlos Magno;3C;3,0;4,0;-1,0;True;Moderada (1);5,475324895633334;Quartzo;10,002;4,849791144666667;6,25;6,041666667;3,0;5,88;5,0;4,5;4,5;0,0;3,0;;;;;;-1;2023;False;2
RA-1098;2023;Aluno-1098;F;13,0;2010,0;2023;0;Pública;;2D;2,0;3,0;-1,0;True;Moderada (1);7,2787;Ametista;9,5;9,5;2,52;8,125;6,4;7,92;5,0;6,3;6,5;;3,0;;;;;;-1;2023;False;2
